Protein,Test_Methods,Test_Statistics,P_Value,Fold_Change,Adjusted_P_Value
sp|Q93091|RNAS6_HUMAN,wilcoxon_signed_rank,169.0,0.4514767527580261,0.8125921270033439,0.5881207753761584
sp|Q93096|TP4A1_HUMAN,wilcoxon_signed_rank,88.0,0.007629185914993286,1.8202899108540767,0.026151759432894845
sp|Q969E2|SCAM4_HUMAN,wilcoxon_signed_rank,146.0,0.2015676274895668,0.7974006825788289,0.3235194128168666
sp|Q969E4|TCAL3_HUMAN / sp|Q5H9L2|TCAL5_HUMAN,wilcoxon_signed_rank,48.0,0.0001721307635307312,0.46890290332463375,0.001472469757903706
sp|Q969E8|TSR2_HUMAN,wilcoxon_signed_rank,195.0,0.8665077835321426,0.9535172431935481,0.9153358690668616
sp|Q969G3|SMCE1_HUMAN,wilcoxon_signed_rank,185.0,0.6947018131613731,0.9384178357712405,0.7922704375858911
sp|Q969G5|CAVN3_HUMAN,wilcoxon_signed_rank,13.0,6.556510925292969e-07,1.4908274817399498,3.982872902592526e-05
sp|Q969H8|MYDGF_HUMAN,wilcoxon_signed_rank,106.0,0.026356667280197144,1.1789012096048528,0.06818633222515692
sp|Q969K4|ABTB1_HUMAN,wilcoxon_signed_rank,173.0,0.5075842142105103,0.8746204092381002,0.6355065598737905
sp|Q969L2|MAL2_HUMAN,wilcoxon_signed_rank,194.0,0.8489041775465012,0.9846059457791984,0.903502139730685
sp|Q969M7|UBE2F_HUMAN,wilcoxon_signed_rank,178.0,0.5823858305811882,0.9709750818405319,0.6976708938989321
sp|Q969P0|IGSF8_HUMAN,wilcoxon_signed_rank,203.0,1.0,1.0582134827498744,1.0
sp|Q969Q0|RL36L_HUMAN,wilcoxon_signed_rank,44.0,0.00010570138692855835,0.2767035641266355,0.0010458988780827866
sp|Q969R8|ITFG2_HUMAN,wilcoxon_signed_rank,52.0,0.00027351081371307373,0.6030275827711111,0.0020867701033530062
sp|Q969T9|WBP2_HUMAN,wilcoxon_signed_rank,142.0,0.17090606689453125,1.1578184461294356,0.28438911755438817
sp|Q969U7|PSMG2_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,3.0048115199611427,0.2265522334919259
sp|Q969V3|NCLN_HUMAN,wilcoxon_signed_rank,95.0,0.012704446911811829,0.791010869338428,0.038858279623827256
sp|Q969X1|LFG3_HUMAN,wilcoxon_signed_rank,123.0,0.06981273740530014,1.2062864941862361,0.14617422635603639
sp|Q969X5|ERGI1_HUMAN,wilcoxon_signed_rank,105.0,0.024749115109443665,0.7428923448713135,0.06511568169419965
sp|Q969Z3|MARC2_HUMAN,wilcoxon_signed_rank,43.0,9.319186210632324e-05,0.7460345613175184,0.0009576611268699042
sp|Q96A00|PP14A_HUMAN,wilcoxon_signed_rank,175.0,0.5369088649749756,1.067045181606804,0.6622013988730167
sp|Q96A26|F162A_HUMAN,wilcoxon_signed_rank,142.0,0.17090606689453125,0.8697248225542697,0.28438911755438817
sp|Q96A33|CCD47_HUMAN,wilcoxon_signed_rank,125.0,0.07741569727659225,1.1653025886441473,0.15782409992793808
sp|Q96A35|RM24_HUMAN,wilcoxon_signed_rank,198.0,0.9196710959076881,0.9498599303559172,0.9493442867844688
sp|Q96A49|SYAP1_HUMAN,wilcoxon_signed_rank,26.0,7.964670658111572e-06,1.6672630668793864,0.00019501252289937467
sp|Q96A57|TM230_HUMAN,wilcoxon_signed_rank,167.0,0.4247525781393051,1.7982450420347884,0.5634017751493988
sp|Q96A70|AZIN2_HUMAN,wilcoxon_signed_rank,117.0,0.05049888789653778,1.3355454338263053,0.11319204251073554
sp|Q96A73|P33MX_HUMAN,wilcoxon_signed_rank,189.0,0.7621389999985695,0.9032575535055734,0.8415796274719594
sp|Q96A99|PTX4_HUMAN,wilcoxon_signed_rank,51.0,0.000244140625,1.6288823320454637,0.0019113064590130506
sp|Q96AB3|ISOC2_HUMAN,wilcoxon_signed_rank,157.0,0.3052256628870964,1.0308139777586054,0.4417303848598238
sp|Q96AB6|NTAN1_HUMAN,wilcoxon_signed_rank,184.0,0.6781789660453796,1.0003339624723144,0.7801008768101095
sp|Q96AC1|FERM2_HUMAN,wilcoxon_signed_rank,179.0,0.5979221016168594,0.9635019014845551,0.7125473468237666
sp|Q96AE4|FUBP1_HUMAN,wilcoxon_signed_rank,146.0,0.2015676274895668,0.8733434290441606,0.3235194128168666
sp|Q96AG4|LRC59_HUMAN,wilcoxon_signed_rank,79.0,0.003738619387149811,0.6196051021897969,0.014938912938328011
sp|Q96AJ9|VTI1A_HUMAN,wilcoxon_signed_rank,34.0,2.7544796466827393e-05,2.967888323990904,0.0004042430527348766
sp|Q96AM1|MRGRF_HUMAN,wilcoxon_signed_rank,0.0,7.450580596923828e-09,0.2534748651481239,3.575533628463745e-06
sp|Q96AP7|ESAM_HUMAN,wilcoxon_signed_rank,29.0,1.2949109077453613e-05,1.544264138059168,0.000261104094381092
sp|Q96AQ6|PBIP1_HUMAN,wilcoxon_signed_rank,107.0,0.028050199151039124,1.1628181340945976,0.07137481745802585
sp|Q96AT1|K1143_HUMAN,wilcoxon_signed_rank,157.0,0.3052256628870964,1.0908493642728703,0.4417303848598238
sp|Q96AT9|RPE_HUMAN,wilcoxon_signed_rank,154.0,0.27407141774892807,0.9130540925546071,0.408341736658524
sp|Q96AY3|FKB10_HUMAN,wilcoxon_signed_rank,186.0,0.7113664001226425,0.8849105808766008,0.805532646103955
sp|Q96AZ6|ISG20_HUMAN,wilcoxon_signed_rank,140.0,0.156909741461277,1.238952144584419,0.26570566311667904
sp|Q96B36|AKTS1_HUMAN,wilcoxon_signed_rank,91.0,0.009536407887935638,1.1903852114077844,0.031196469975598586
sp|Q96B45|BORC7_HUMAN,wilcoxon_signed_rank,146.0,0.2015676274895668,0.9963511529826774,0.3235194128168666
sp|Q96B54|ZN428_HUMAN,wilcoxon_signed_rank,173.0,0.5075842142105103,0.7893233154795662,0.6355065598737905
sp|Q96B97|SH3K1_HUMAN,wilcoxon_signed_rank,38.0,4.830211400985718e-05,1.4263491662191745,0.0006100048556139594
sp|Q96BJ3|AIDA_HUMAN,wilcoxon_signed_rank,87.0,0.007071197032928467,0.7556339323973358,0.02459034388479979
sp|Q96BP3|PPWD1_HUMAN,wilcoxon_signed_rank,137.0,0.13751810044050217,0.8679235829945019,0.24218325284916326
sp|Q96BW5|PTER_HUMAN,wilcoxon_signed_rank,103.0,0.021778732538223267,1.1820363178705304,0.05941792919325381
sp|Q96BY7|ATG2B_HUMAN,wilcoxon_signed_rank,171.0,0.479096382856369,0.8201254557639991,0.6114849843956688
sp|Q96C01|F136A_HUMAN,wilcoxon_signed_rank,47.0,0.00015273690223693848,1.3741257608707995,0.0013473977827850511
sp|Q96C03|MID49_HUMAN,wilcoxon_signed_rank,182.0,0.6455853804945946,0.9644838968271182,0.7550973046535607
sp|Q96C11|FGGY_HUMAN,wilcoxon_signed_rank,58.0,0.0005255788564682007,1.4214477832917611,0.0034269740926506725
sp|Q96C19|EFHD2_HUMAN,wilcoxon_signed_rank,87.0,0.007071197032928467,1.2314095195924069,0.02459034388479979
sp|Q96C23|GALM_HUMAN,wilcoxon_signed_rank,189.0,0.7621389999985695,1.0175491999819042,0.8415796274719594
sp|Q96C86|DCPS_HUMAN,wilcoxon_signed_rank,66.0,0.0011721327900886536,0.5681385241725679,0.006222417322605585
sp|Q96C90|PP14B_HUMAN,wilcoxon_signed_rank,108.0,0.029833190143108368,1.1685967460089406,0.07503641483059593
sp|Q96CD2|COAC_HUMAN,wilcoxon_signed_rank,71.0,0.0018673688173294067,1.25053812229788,0.008811703986591764
sp|Q96CG8|CTHR1_HUMAN,wilcoxon_signed_rank,17.0,1.5422701835632324e-06,2.0325313976989587,7.048909153257097e-05
sp|Q96CM8|ACSF2_HUMAN,wilcoxon_signed_rank,53.0,0.0003059804439544678,0.6635251010498253,0.0022556069900729506
sp|Q96CN7|ISOC1_HUMAN,wilcoxon_signed_rank,123.0,0.06981273740530014,0.8738482790372276,0.14617422635603639
sp|Q96CP2|FWCH2_HUMAN,wilcoxon_signed_rank,202.0,0.9910601079463959,0.9328988328140404,0.9941675288534185
sp|Q96CT7|CC124_HUMAN,wilcoxon_signed_rank,44.0,0.00010570138692855835,1.5744032764607572,0.0010458988780827866
sp|Q96CV9|OPTN_HUMAN,wilcoxon_signed_rank,198.0,0.9196710959076881,1.00479378489307,0.9493442867844688
sp|Q96CW1|AP2M1_HUMAN,wilcoxon_signed_rank,68.0,0.001416526734828949,0.6930775227282648,0.007155696632046449
sp|Q96CX2|KCD12_HUMAN,wilcoxon_signed_rank,184.0,0.6781789660453796,0.9596616685891188,0.7801008768101095
sp|Q96D15|RCN3_HUMAN,wilcoxon_signed_rank,133.0,0.11451615393161774,1.3029092430131202,0.2115331111308058
sp|Q96D71|REPS1_HUMAN,wilcoxon_signed_rank,134.0,0.1199713721871376,1.2056915242898436,0.21899681062231777
sp|Q96D96|HVCN1_HUMAN,wilcoxon_signed_rank,134.0,0.1199713721871376,0.7209591392067984,0.21899681062231777
sp|Q96DB5|RMD1_HUMAN,wilcoxon_signed_rank,37.0,4.2110681533813477e-05,1.4787975114612286,0.0005476671021159102
sp|Q96DC8|ECHD3_HUMAN,wilcoxon_signed_rank,57.0,0.0004729032516479492,0.6286781198566173,0.0031740737128091025
sp|Q96DE0|NUD16_HUMAN,wilcoxon_signed_rank,96.0,0.01362369954586029,1.2503623023568151,0.04101639530776884
sp|Q96DG6|CMBL_HUMAN,wilcoxon_signed_rank,125.0,0.07741569727659225,0.895948128187387,0.15782409992793808
sp|Q96DI7|SNR40_HUMAN,wilcoxon_signed_rank,137.0,0.13751810044050217,0.7492273407600286,0.24218325284916326
sp|Q96DT5|DYH11_HUMAN,wilcoxon_signed_rank,106.0,0.026356667280197144,2.1948528288902454,0.06818633222515692
sp|Q96DV4|RM38_HUMAN,wilcoxon_signed_rank,106.0,0.026356667280197144,0.6537216944080908,0.06818633222515692
sp|Q96DX5|ASB9_HUMAN,wilcoxon_signed_rank,137.0,0.13751810044050217,0.8538372573654681,0.24218325284916326
sp|Q96DZ1|ERLEC_HUMAN,wilcoxon_signed_rank,110.0,0.033681392669677734,1.3279829462911878,0.08242580490656982
sp|Q96E11|RRFM_HUMAN,wilcoxon_signed_rank,139.0,0.15023531019687653,1.238626980095112,0.25804554532384055
sp|Q96E17|RAB3C_HUMAN,wilcoxon_signed_rank,70.0,0.0017047896981239319,1.1817541243882856,0.008255586035617305
sp|Q96E39|RMXL1_HUMAN,wilcoxon_signed_rank,103.0,0.021778732538223267,0.8222706918231404,0.05941792919325381
sp|Q96EC8|YIPF6_HUMAN,wilcoxon_signed_rank,177.0,0.5670346617698669,1.192633816026589,0.6866513605434245
sp|Q96EE3|SEH1_HUMAN,wilcoxon_signed_rank,118.0,0.053377434611320496,0.8611153786214274,0.11831792549640972
sp|Q96EI5|TCAL4_HUMAN,wilcoxon_signed_rank,178.0,0.5823858305811882,0.9378305867985347,0.6976708938989321
sp|Q96EK6|GNA1_HUMAN,wilcoxon_signed_rank,192.0,0.813923291862011,1.0175081205702916,0.8779541194978175
sp|Q96EK7|F120B_HUMAN,wilcoxon_signed_rank,143.0,0.17823376506567,1.0918987637915918,0.2935291141215341
sp|Q96EL2|RT24_HUMAN,wilcoxon_signed_rank,99.0,0.016727693378925323,2.2816503603078067,0.04835915694304977
sp|Q96EL3|RM53_HUMAN,wilcoxon_signed_rank,121.0,0.06281394511461258,1.2230916470275464,0.13469353110144136
sp|Q96EM0|T3HPD_HUMAN,wilcoxon_signed_rank,194.0,0.8489041775465012,0.944597068311436,0.903502139730685
sp|Q96EP5|DAZP1_HUMAN,wilcoxon_signed_rank,129.0,0.09456419944763184,0.9163577939118969,0.18343314193580648
sp|Q96EQ0|SGTB_HUMAN,wilcoxon_signed_rank,163.0,0.3740789592266083,0.6422713068088628,0.5127691874688641
sp|Q96EV8|DTBP1_HUMAN,wilcoxon_signed_rank,168.0,0.43800119310617447,2.4659433250288627,0.5758815686894606
sp|Q96EY5|MB12A_HUMAN,wilcoxon_signed_rank,176.0,0.551873967051506,1.0291242029104835,0.6744189375808957
sp|Q96EY7|PTCD3_HUMAN,wilcoxon_signed_rank,202.0,0.9910601079463959,0.44046313812203686,0.9941675288534185
sp|Q96EY8|MMAB_HUMAN,wilcoxon_signed_rank,144.0,0.18578492105007172,1.3622062816313874,0.3032591279317327
sp|Q96F24|NRBF2_HUMAN,wilcoxon_signed_rank,99.0,0.016727693378925323,1.5837112071649044,0.04835915694304977
sp|Q96F85|CNRP1_HUMAN,wilcoxon_signed_rank,18.0,1.8849968910217285e-06,0.48012430144390644,7.86617398262024e-05
sp|Q96FE7|P3IP1_HUMAN,wilcoxon_signed_rank,120.0,0.05953092873096466,1.3729942010023801,0.12915412612111185
sp|Q96FJ2|DYL2_HUMAN,wilcoxon_signed_rank,39.0,5.529820919036865e-05,0.7683823530894376,0.000671838242796403
sp|Q96FN4|CPNE2_HUMAN,wilcoxon_signed_rank,177.0,0.5670346617698669,0.8914205680472942,0.6866513605434245
sp|Q96FN9|DTD2_HUMAN,wilcoxon_signed_rank,128.0,0.09002415090799332,1.3701672635140247,0.17619327088395592
sp|Q96FQ6|S10AG_HUMAN,wilcoxon_signed_rank,111.0,0.03575380891561508,1.184859887155413,0.08665784292224078
sp|Q96FS4|SIPA1_HUMAN,wilcoxon_signed_rank,198.0,0.9196710959076881,1.025769961725853,0.9493442867844688
sp|Q96FV2|SCRN2_HUMAN,wilcoxon_signed_rank,146.0,0.2015676274895668,1.0898622902535795,0.3235194128168666
sp|Q96FW1|OTUB1_HUMAN,wilcoxon_signed_rank,103.0,0.021778732538223267,0.673575092843487,0.05941792919325381
sp|Q96FX7|TRM61_HUMAN,wilcoxon_signed_rank,168.0,0.43800119310617447,1.1123807945970823,0.5758815686894606
sp|Q96G03|PGM2_HUMAN,wilcoxon_signed_rank,119.0,0.05638675391674042,0.8739714913605642,0.1237877548245367
sp|Q96GA3|LTV1_HUMAN,wilcoxon_signed_rank,138.0,0.14377250522375107,1.6881089488760361,0.24962527227524653
sp|Q96GA7|SDSL_HUMAN,wilcoxon_signed_rank,47.0,0.00015273690223693848,1.9485021444964634,0.0013473977827850511
sp|Q96GC5|RM48_HUMAN,wilcoxon_signed_rank,103.0,0.021778732538223267,0.43721690080573106,0.05941792919325381
sp|Q96GD0|PLPP_HUMAN,wilcoxon_signed_rank,161.0,0.35016296058893204,1.1065504575414882,0.48906637015898863
sp|Q96GG9|DCNL1_HUMAN,wilcoxon_signed_rank,178.0,0.5823858305811882,1.145506118788561,0.6976708938989321
sp|Q96GK7|FAH2A_HUMAN,wilcoxon_signed_rank,84.0,0.0056031495332717896,1.256014261293213,0.0204794475324991
sp|Q96GQ5|RUSF1_HUMAN,wilcoxon_signed_rank,179.0,0.5979221016168594,0.789373660070682,0.7125473468237666
sp|Q96GS4|BORC6_HUMAN,wilcoxon_signed_rank,120.0,0.05953092873096466,1.2655988162813057,0.12915412612111185
sp|Q96GX9|MTNB_HUMAN,wilcoxon_signed_rank,170.0,0.46517620980739594,0.9846018327710805,0.6001023201251863
sp|Q96H20|SNF8_HUMAN,wilcoxon_signed_rank,127.0,0.08565542846918106,1.1772444945266693,0.16957937344207918
sp|Q96H79|ZCCHL_HUMAN,wilcoxon_signed_rank,96.0,0.01362369954586029,0.5978661172102324,0.04101639530776884
sp|Q96HC4|PDLI5_HUMAN,wilcoxon_signed_rank,109.0,0.03170907497406006,0.8672334939284791,0.0786011626035714
sp|Q96HD1|CREL1_HUMAN,wilcoxon_signed_rank,196.0,0.8841757625341415,0.9496562657778239,0.9254437261507842
sp|Q96HE7|ERO1A_HUMAN,wilcoxon_signed_rank,98.0,0.01563260704278946,0.7925375461515857,0.0457444397550894
sp|Q96HJ9|FMC1_HUMAN,wilcoxon_signed_rank,173.0,0.5075842142105103,1.0875016632099714,0.6355065598737905
sp|Q96HN2|SAHH3_HUMAN,wilcoxon_signed_rank,73.0,0.0022339224815368652,0.663229421927835,0.010104235616301053
sp|Q96HQ2|C2AIL_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,0.8070139668052388,0.2265522334919259
sp|Q96HR8|NAF1_HUMAN,wilcoxon_signed_rank,200.0,0.9553221687674522,0.9486322189838066,0.9737874018511052
sp|Q96HS1|PGAM5_HUMAN,wilcoxon_signed_rank,151.0,0.2450956031680107,0.8445170404549688,0.374948613198369
sp|Q96HY6|DDRGK_HUMAN,wilcoxon_signed_rank,123.0,0.06981273740530014,1.208444002794866,0.14617422635603639
sp|Q96HY7|DHTK1_HUMAN,wilcoxon_signed_rank,110.0,0.033681392669677734,1.1751080920479027,0.08242580490656982
sp|Q96I15|SCLY_HUMAN,wilcoxon_signed_rank,165.0,0.3989470452070236,0.9448131338587924,0.5385504556817177
sp|Q96I23|PREY_HUMAN,wilcoxon_signed_rank,112.0,0.0379299521446228,1.095879185962937,0.09042515665277934
sp|Q96I24|FUBP3_HUMAN,wilcoxon_signed_rank,158.0,0.3160962611436844,0.9213286891101733,0.45322556236287465
sp|Q96I51|RCC1L_HUMAN,wilcoxon_signed_rank,136.0,0.13146880269050598,1.0906000708876187,0.23454229892629674
sp|Q96I59|SYNM_HUMAN,wilcoxon_signed_rank,61.0,0.0007162094116210938,0.5700290167680225,0.0042696757346206565
sp|Q96I99|SUCB2_HUMAN,wilcoxon_signed_rank,82.0,0.004778154194355011,0.6901962990178392,0.01811245022014984
sp|Q96IJ6|GMPPA_HUMAN,wilcoxon_signed_rank,19.0,2.2873282432556152e-06,0.7051580876855409,8.711816063002935e-05
sp|Q96IU4|ABHEB_HUMAN,wilcoxon_signed_rank,40.0,6.318092346191406e-05,0.5913080744559753,0.0007359350769265184
sp|Q96IV0|NGLY1_HUMAN,wilcoxon_signed_rank,150.0,0.23591722548007965,1.1723369544671838,0.36392374319476123
sp|Q96IX5|ATPMK_HUMAN,wilcoxon_signed_rank,167.0,0.4247525781393051,1.0273087436189234,0.5634017751493988
sp|Q96IY4|CBPB2_HUMAN,wilcoxon_signed_rank,170.0,0.46517620980739594,1.0659166740085824,0.6001023201251863
sp|Q96IZ0|PAWR_HUMAN,wilcoxon_signed_rank,175.0,0.5369088649749756,0.8683409351578616,0.6622013988730167
sp|Q96J01|THOC3_HUMAN,wilcoxon_signed_rank,28.0,1.1049211025238037e-05,0.205468146577887,0.0002335910295599883
sp|Q96JB5|CK5P3_HUMAN,wilcoxon_signed_rank,178.0,0.5823858305811882,0.7465554054103593,0.6976708938989321
sp|Q96JD6|AKCL2_HUMAN,wilcoxon_signed_rank,121.0,0.06281394511461258,0.7917500282413886,0.13469353110144136
sp|Q96JJ7|TMX3_HUMAN,wilcoxon_signed_rank,179.0,0.5979221016168594,1.0027953024262877,0.7125473468237666
sp|Q96JM3|CHAP1_HUMAN,wilcoxon_signed_rank,188.0,0.7450922578573227,0.8971870057535782,0.8300134042379971
sp|Q96JQ0|PCD16_HUMAN,wilcoxon_signed_rank,143.0,0.17823376506567,1.524728866278777,0.2935291141215341
sp|Q96JQ2|CLMN_HUMAN,wilcoxon_signed_rank,144.0,0.18578492105007172,1.142252625134665,0.3032591279317327
sp|Q96JY6|PDLI2_HUMAN,wilcoxon_signed_rank,148.0,0.21827305853366852,0.8405974020855568,0.3435527739924812
sp|Q96K17|BT3L4_HUMAN,wilcoxon_signed_rank,161.0,0.35016296058893204,1.0612840830200385,0.48906637015898863
sp|Q96K21|ANCHR_HUMAN,wilcoxon_signed_rank,132.0,0.10925160348415375,1.1034548907819204,0.20496420841299995
sp|Q96K76|UBP47_HUMAN,wilcoxon_signed_rank,161.0,0.35016296058893204,0.9423912700206002,0.48906637015898863
sp|Q96KN2|CNDP1_HUMAN,wilcoxon_signed_rank,153.0,0.26417163759469986,1.1343971978322471,0.3966707411817787
sp|Q96KP4|CNDP2_HUMAN,wilcoxon_signed_rank,180.0,0.6136380508542061,0.9125450190873134,0.7267643154119781
sp|Q96KR1|ZFR_HUMAN,wilcoxon_signed_rank,194.0,0.8489041775465012,0.9804145373922581,0.903502139730685
sp|Q96KS0|EGLN2_HUMAN,wilcoxon_signed_rank,147.0,0.20980393886566162,0.8174273664762347,0.3332833838518074
sp|Q96KX1|CD036_HUMAN,wilcoxon_signed_rank,85.0,0.006060026586055756,1.664072772721537,0.02170303551229968
sp|Q96L73|NSD1_HUMAN,wilcoxon_signed_rank,121.0,0.06281394511461258,1.1253550449081404,0.13469353110144136
sp|Q96L93|KI16B_HUMAN,wilcoxon_signed_rank,193.0,0.831373319029808,0.9847387920645613,0.8895787197378036
sp|Q96LD4|TRI47_HUMAN,wilcoxon_signed_rank,101.0,0.019113145768642426,1.3229605066615318,0.053987043286471456
sp|Q96LD8|SENP8_HUMAN,wilcoxon_signed_rank,113.0,0.040213532745838165,1.77103338830813,0.09446145063498647
sp|Q96LI6|HSFY1_HUMAN,wilcoxon_signed_rank,166.0,0.4117337390780449,0.7515061016304969,0.5497802487021529
sp|Q96LJ7|DHRS1_HUMAN,wilcoxon_signed_rank,193.0,0.831373319029808,0.9318764594900207,0.8895787197378036
sp|Q96M27|PRRC1_HUMAN,wilcoxon_signed_rank,169.0,0.4514767527580261,1.0241654109544327,0.5881207753761584
sp|Q96M83|CCDC7_HUMAN,wilcoxon_signed_rank,188.0,0.7450922578573227,0.8456204589592817,0.8300134042379971
sp|Q96MG8|PCMD1_HUMAN,wilcoxon_signed_rank,161.0,0.35016296058893204,0.7349323387957647,0.48906637015898863
sp|Q96MH2|HEXI2_HUMAN,wilcoxon_signed_rank,168.0,0.43800119310617447,1.091748911114229,0.5758815686894606
sp|Q96MI6|PPM1M_HUMAN,wilcoxon_signed_rank,142.0,0.17090606689453125,1.3978216419057454,0.28438911755438817
sp|Q96MM6|HS12B_HUMAN,wilcoxon_signed_rank,146.0,0.2015676274895668,0.9346761158802522,0.3235194128168666
sp|Q96MP5|ZSWM3_HUMAN,wilcoxon_signed_rank,97.0,0.014598868787288666,1.1872194362318367,0.043515510130557954
sp|Q96MW1|CCD43_HUMAN,wilcoxon_signed_rank,104.0,0.02322421222925186,1.4407313225926714,0.06233388953477611
sp|Q96N66|MBOA7_HUMAN,wilcoxon_signed_rank,79.0,0.003738619387149811,0.4067992443175839,0.014938912938328011
sp|Q96N87|S6A18_HUMAN,wilcoxon_signed_rank,167.0,0.4247525781393051,0.8905027342967812,0.5634017751493988
sp|Q96NC0|ZMAT2_HUMAN,wilcoxon_signed_rank,169.0,0.4514767527580261,1.1551203463305484,0.5881207753761584
sp|Q96NT1|NP1L5_HUMAN,wilcoxon_signed_rank,99.0,0.016727693378925323,1.1699318690554183,0.04835915694304977
sp|Q96NY7|CLIC6_HUMAN,wilcoxon_signed_rank,31.0,1.765042543411255e-05,1.7707459676232644,0.00030469205632484216
sp|Q96P48|ARAP1_HUMAN,wilcoxon_signed_rank,188.0,0.7450922578573227,2.4005318524482524,0.8300134042379971
sp|Q96P67|GPR82_HUMAN,wilcoxon_signed_rank,129.0,0.09456419944763184,1.1248984597617717,0.18343314193580648
sp|Q96PD5|PGRP2_HUMAN,wilcoxon_signed_rank,175.0,0.5369088649749756,0.6954996453976231,0.6622013988730167
sp|Q96PE1|AGRA2_HUMAN,wilcoxon_signed_rank,181.0,0.6295278295874596,1.182908456142044,0.7401038839270501
sp|Q96PE2|ARHGH_HUMAN,wilcoxon_signed_rank,128.0,0.09002415090799332,0.680571453779471,0.17619327088395592
sp|Q96PE7|MCEE_HUMAN,wilcoxon_signed_rank,137.0,0.13751810044050217,1.0633306145086043,0.24218325284916326
sp|Q96PK6|RBM14_HUMAN,wilcoxon_signed_rank,73.0,0.0022339224815368652,0.6147289406904693,0.010104235616301053
sp|Q96PM5|ZN363_HUMAN,wilcoxon_signed_rank,130.0,0.0992795079946518,1.1178113731131063,0.1903485253161542
sp|Q96PR1|KCNC2_HUMAN / sp|Q03721|KCNC4_HUMAN / sp|Q14003|KCNC3_HUMAN / sp|P48547|KCNC1_HUMAN,wilcoxon_signed_rank,140.0,0.156909741461277,1.1145787661796986,0.26570566311667904
sp|Q96PU5|NED4L_HUMAN,wilcoxon_signed_rank,93.0,0.01102352887392044,0.6709157667980903,0.03484974642025309
sp|Q96PU8|QKI_HUMAN,wilcoxon_signed_rank,113.0,0.040213532745838165,0.7686985199258902,0.09446145063498647
sp|Q96PV0|SYGP1_HUMAN,wilcoxon_signed_rank,117.0,0.05049888789653778,0.4020134028490493,0.11319204251073554
sp|Q96PZ0|PUS7_HUMAN,wilcoxon_signed_rank,193.0,0.831373319029808,0.4650528156722467,0.8895787197378036
sp|Q96Q06|PLIN4_HUMAN,wilcoxon_signed_rank,30.0,1.5139579772949219e-05,1.890466520802003,0.0002783710472428479
sp|Q96QC0|PP1RA_HUMAN,wilcoxon_signed_rank,155.0,0.2842133492231369,0.6807446862379951,0.4189004493003176
sp|Q96QG7|MTMR9_HUMAN,wilcoxon_signed_rank,183.0,0.6618045940995216,0.8687500022070413,0.7678917425250494
sp|Q96QK1|VPS35_HUMAN,wilcoxon_signed_rank,49.0,0.00019368529319763184,0.5522164918648892,0.001605346670216641
sp|Q96QR8|PURB_HUMAN,wilcoxon_signed_rank,51.0,0.000244140625,0.7480051078190525,0.0019113064590130506
sp|Q96QU6|1A1L1_HUMAN,wilcoxon_signed_rank,73.0,0.0022339224815368652,1.6217819125253745,0.010104235616301053
sp|Q96QZ7|MAGI1_HUMAN,wilcoxon_signed_rank,137.0,0.13751810044050217,1.0267436218476291,0.24218325284916326
sp|Q96R05|RET7_HUMAN,wilcoxon_signed_rank,105.0,0.024749115109443665,1.28501226627553,0.06511568169419965
sp|Q96RF0|SNX18_HUMAN,wilcoxon_signed_rank,143.0,0.17823376506567,1.1248810942998853,0.2935291141215341
sp|Q96RP9|EFGM_HUMAN,wilcoxon_signed_rank,74.0,0.0024397894740104675,0.7287471170775268,0.010771434853519994
sp|Q96RQ3|MCCA_HUMAN,wilcoxon_signed_rank,146.0,0.2015676274895668,0.8829334455735734,0.3235194128168666
sp|Q96RS6|NUDC1_HUMAN,wilcoxon_signed_rank,54.0,0.0003418475389480591,0.7155177870407505,0.002437632005069444
sp|Q96RU3|FNBP1_HUMAN,wilcoxon_signed_rank,99.0,0.016727693378925323,1.177983639267974,0.04835915694304977
sp|Q96S19|MTL26_HUMAN,wilcoxon_signed_rank,24.0,5.677342414855957e-06,0.5455029847879792,0.0001530649789263693
sp|Q96S66|CLCC1_HUMAN,wilcoxon_signed_rank,105.0,0.024749115109443665,1.1337948652623797,0.06511568169419965
sp|Q96S90|LYSM1_HUMAN / sp|Q8IV50|LYSM2_HUMAN,wilcoxon_signed_rank,92.0,0.01025690883398056,1.4852342579482942,0.0329912235216305
sp|Q96S97|MYADM_HUMAN,wilcoxon_signed_rank,23.0,4.76837158203125e-06,0.6875291107366998,0.00013540482379981045
sp|Q96S99|PKHF1_HUMAN,wilcoxon_signed_rank,79.0,0.003738619387149811,0.6326847710985047,0.014938912938328011
sp|Q96SB3|NEB2_HUMAN,wilcoxon_signed_rank,49.0,0.00019368529319763184,1.3279437194925632,0.001605346670216641
sp|Q96SI9|STRBP_HUMAN,wilcoxon_signed_rank,124.0,0.07353667169809341,0.805049783153029,0.15217873543732227
sp|Q96SM3|CPXM1_HUMAN,wilcoxon_signed_rank,187.0,0.7281656339764595,0.9860752426309641,0.8189516938019755
sp|Q96SU4|OSBL9_HUMAN,wilcoxon_signed_rank,191.0,0.7965622618794441,1.0163702636776408,0.867219213874649
sp|Q96SW2|CRBN_HUMAN,wilcoxon_signed_rank,152.0,0.25451332330703735,1.0856148372959855,0.38542424693924654
sp|Q96SZ5|AEDO_HUMAN,wilcoxon_signed_rank,163.0,0.3740789592266083,0.9578866061850505,0.5127691874688641
