protein	X015_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3528.SQ.1.lean_A1	X016_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3525.SQ.1.obese_A2	X017_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3521.OM.2.lean_A3	X018_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3523.SQ.4.obese_A4	X019_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3518.SQ.2.obese_A5	X020_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3530.SQ.2.lean_A6	X021_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3505.SQ.2.obese_A7	X022_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3506.OM.2.obese_A8	X023_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3507.OM.1.obese_A9	X024_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3532.OM.1.obese_A10	X025_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3512.OM.2.obese_A11	X026_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3525.OM.1.obese_A12	X027_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3506.SQ.4.obese_B1	X028_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3529.OM.4.obese_B2	X029_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3531.OM.1.obese_B3	X030_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3519.OM.2.obese_B4	X031_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3522.OM.2.obese_B5	X032_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3503.SQ.1.lean_B6	X034_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3523.OM.4.obese_B7	X035_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3533.SQ.2.lean_B8	X036_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3514.OM.4.obese_B9	X037_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3508.OM.3.obese_B10	X038_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3502.OM.1.obese_B11	X039_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3501.OM.4.obese_B12	X040_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3520.OM.4.obese_C1	X041_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3502.SQ.2.obese_C2_low_27ug	X042_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3527.OM.2.obese_C3	X043_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3503.OM.2.lean_C4	X044_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3501.SQ.2.obese_C5	X045_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3504.OM.2.lean_C6	X086_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3516.OM.1.obese_C7	X087_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3529.SQ.1.obese_C8	X088_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3527.SQ.1.obese_C9	X089_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3517.SQ.4.obese_C10	X090_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3522.SQ.1.obese_C11	X091_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3505.OM.4.obese_C12	X092_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3524.OM.2.obese_D1	X093_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3528.OM.2.lean_D2	X094_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3521.SQ.3.lean_D3	X095_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3516.SQ.4.obese_D4	X096_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3532.SQ.2.obese_D5	X097_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3509.SQ.1.obese_D6	X098_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3515.OM.1.lean_D7	X099_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3517.OM.4.obese_D8	X100_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3514.SQ.2.obese_D9	X102_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3512.SQ.1.obese_D10	X103_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3510.OM.2.obese_D11	X104_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3515.SQ.4.lean_D12	X105_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3519.SQ.4.obese_E1	X106_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3504.SQ.4.lean_E2_low_12ug	X107_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3520.SQ.4.obese_E3	X108_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3531.SQ.4.obese_E4	X109_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3508.SQ.1.obese_E5	X110_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3518.OM.1.obese_E6	X111_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3507.SQ.4.obese_E7	X112_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3509.OM.1.obese_E8	X113_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3513.SQ.4.lean_E9	X114_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3524.SQ.1.obese_E10	X115_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3510.SQ.1.obese_E11
sp|A0A075B6Q5|HV364_HUMAN	26.2459323647495	26.0213291113254	24.5432596983132	25.0966652590742	26.0394014742029	25.8385372715964	25.3050424322298	24.8399493939464	26.5335487415853	24.8392089910615	24.8218003004937	25.6078047778939	26.2223709002948	25.0984271536821	24.6818986774966	24.3912704239124	26.6617814353868	26.1991101560371	24.9283052569723	24.8916862646048	26.0856533046018	24.9537440118059	26.4154889572051	24.7215986828508	26.9620276189571	25.6920107795559	25.4084364019527	26.4984799568405	24.582571486308	24.8882911392883	25.1117499274774	25.9658934710539	25.376200078671	25.9603413426981	26.0931050050187	25.2896345753755	24.4733577574494	24.9435462177792	24.9412046828351	25.3564461330352	23.8895679944483	25.8302323253375	26.3658719815418	26.3296584498761	26.4328082867742	24.9914131828353	25.2375225606227	26.7340927925214	25.3584514547067	26.4569558296001	26.5966264345376	25.0946471159506	24.1507357540301	25.6714128345959	25.1675528948975	24.8462850215587	25.3029401120813	25.1544264433412	26.0858022120373
sp|A0A075B6R2|HV404_HUMAN	26.1920094845729	24.9111250477792	25.0079988590975	26.0158346317016	26.1262835840511	25.6423650547374	25.4465822550251	25.3633033790346	27.4911417707635	27.0500301324747	25.9803329818025	23.8443787456167	26.338309993277	25.9152181782816	24.2876025789095	25.7622198715819	27.244515205732	26.0218534582823	25.9115544307022	26.1055158226135	25.3149283892879	25.3782930876856	27.5610366443218	24.6834386234325	26.9669488595315	26.4706371341997	25.271933352755	26.7582260788657	24.2955503670908	24.2377469701201	25.9658759742536	26.6062675333628	25.7021439364777	26.3812744580577	27.1008172053207	25.0627276836489	25.4444728969065	24.9601575622171	25.4282682631776	26.6800288104798	25.818986260078	24.2612084882567	26.6496820718408	26.7348529174793	25.3856813703405	26.2010503197492	25.4330898497422	26.5871757686848	25.3123366254464	25.1840066322972	26.3195282213936	24.7131820545249	24.6358303596953	25.5802683788814	26.0486686024356	24.6152975950627	25.2819319776465	25.9984969936105	26.7652714201104
sp|A0A075B6S2|KVD29_HUMAN / sp|A2NJV5|KV229_HUMAN	27.2350277570296	26.6710133075198	25.4029579017768	26.9160606689177	28.7434236451635	26.0317589612068	25.620607907424	25.6703756168636	26.1549188761635	24.9516972921272	25.6507154285664	26.387376065169	25.8144201071062	27.2626829980583	23.6060405040438	26.3793620777435	27.0378890777017	25.5657467365404	26.3269301342233	25.0769202611819	26.6309947361946	24.4615058986347	26.8033784452311	25.3747944398252	26.9517301085069	26.3554044353212	25.6559060209525	26.3585732450712	25.6474529599909	26.6363906724983	25.3963055623659	28.0674659324679	25.1113485678058	27.6155474397327	26.8058206050481	25.2609896448325	24.4280635703834	26.2750721227668	25.1118922913332	23.0341195802701	23.935717511523	26.2659538353477	24.9919278980549	28.4303372622403	26.0986421871425	25.3958894670745	25.125105689424	25.7112432662785	25.9451692498119	28.216325949885	26.4973963535874	24.9243937379307	24.0686355123241	27.8304234490082	24.9058335249363	25.2073490889081	25.9602479736829	25.1377731320687	26.1287425813911
sp|A0A075B6S9|KV137_HUMAN / sp|P0DSN7|KVD37_HUMAN	23.7772236985951	23.9430924771632	25.237074312792	24.9400549710109	24.6838463445743	24.6526777933724	23.8465813107436	23.5671037647578	25.6134291435376	24.5194112646474	24.4095887418896	24.0983231515662	25.0680654895117	24.80656412094	23.5590621315133	19.748254447093	25.5526853201285	26.2489031304064	24.4395883792069	25.1933355450844	24.4925106489269	23.5774588740576	25.6227084308999	23.3556681155609	23.8246704518297	21.9919778732213	23.0050268555489	23.0344839506703	23.644294329276	24.5882563747591	25.6794714624556	21.6898250062421	24.618361017781	26.0447013170555	25.4068203278845	23.6039982455513	24.4793022094171	24.1213181590354	25.2067669905678	26.323634738448	24.3199199510633	24.4180610707364	25.2443394618531	22.536076926941	25.8539218066989	25.2418856998158	22.1083160398436	25.9234452802708	25.3755182719045	25.9606219518329	23.5758011557445	24.3652493124367	23.1147855083099	23.9304936303118	22.4100044693316	23.5641810528467	25.1928720007685	24.477137515122	25.9412080266098
sp|A0A087WSX0|LV545_HUMAN	23.5448244318971	21.1957224400664	21.2611956591436	22.2546313273787	21.8036573231707	21.996278711933	21.5636286056996	22.5322537642537	22.5840535572585	20.9129562278341	22.2339633365139	20.9193355754759	23.754233516717	21.8848963994801	21.0560345734315	21.9091768267887	23.0128168587491	21.8853025006946	22.2463902197875	20.0721951545149	22.4683219943561	21.2794530508429	22.9841137456066	19.577410001384	25.3153452112553	22.5786050921945	22.4970560031424	22.9111429026186	19.6604456452014	21.3092600929263	19.8360347501949	22.5727773057235	21.6642849475183	20.358944553797	22.3754102945675	21.258626476287	20.4616793847302	22.1793974076231	20.5559717995224	20.1917794953568	18.7811010723637	20.8653822046762	21.0078248452113	22.1542537433427	22.9136148428685	22.818464693143	21.8202701250363	22.361896685298	21.9868119812231	22.5571102318569	24.4530431092841	21.8718324254897	19.9805287436597	21.1725600980583	20.9216991031875	21.2464377482136	19.6499857932142	19.8643841311325	21.7437936603278
sp|A0A087WSY6|KVD15_HUMAN	26.1842246441277	26.5106776879616	26.2652021087572	27.0888575178516	27.0029312634985	27.1424437303654	26.2440634138984	26.1548368672833	27.5438499335595	26.6189121014524	26.6643084855827	24.7445507138861	27.5033607802687	26.3878541640552	25.1526363988565	26.4697453775041	27.1500845823437	27.4521578445489	26.75645474191	26.9614998368763	26.5630077325159	24.6485138791394	27.2780678257732	24.6903531074724	27.8672027446968	27.0654015977876	25.6676577169681	29.0617973366316	26.0341855521845	25.5805725005001	27.4902793935502	26.8532813897573	25.1953591512832	25.8459427864648	27.5385379692697	25.7995211680453	25.4854481850353	25.668643523202	25.8288369813503	26.7279258913255	25.5928781208241	27.2455235612038	26.1795510810015	26.8415569155778	27.0715168515565	26.671609674702	26.6113595418006	27.4605031638733	26.2408169231155	27.3565755435515	27.349682882224	26.08381859854	25.569694565546	24.4555699239702	25.8917713442099	26.2923417120063	26.2292063895415	25.6525526730362	27.6477976936701
sp|A0A087WSZ0|KVD08_HUMAN	23.6691225072051	21.9421360912158	23.3233001247993	20.5709424544677	22.7026888110489	23.1771034266386	20.9279192857876	23.0216651895666	24.4164608001467	22.92102129106	23.470713045856	22.1572905639229	23.8859382996904	19.7560977794874	22.2029047588762	21.9163645985294	25.0247542230996	24.0463866971284	19.9508351190984	23.3813330024994	22.5912323994739	22.9466568911536	23.3553193743513	22.6463869818481	23.7692777617607	22.9630191628503	20.0830781666355	25.2258600526197	22.8167261350031	23.5451557613998	20.8218850900296	20.8082958187511	23.3524489238463	23.3761333891654	25.0026139260189	22.3750725029516	22.4313950953583	22.7362377338237	21.5338352439383	23.063598520989	22.1156284212255	24.7451377150707	23.4105558890981	23.4446431601944	23.589449013109	23.5561624434195	21.1630467445675	24.0641052712874	20.5485176629883	24.9303820620002	23.3935432579881	20.9231438451789	21.7696613264464	22.9756370735259	22.9176552558449	23.9061782465693	23.1232627990809	22.8337378640508	24.3072855538522
sp|A0A087WT02|TVA92_HUMAN	18.6793470018038	22.3402013024915	18.4177738204093	22.1259585809872	22.5802059701557	21.6905946387334	22.9634892127574	21.356420763853	22.0784723944017	21.5617785393638	20.7906393686251	21.4587996287996	22.0960509171096	20.7798439629883	21.8202689452185	21.8976703623945	20.1988784873929	21.7666393718517	21.3301301837963	18.6355085336133	21.7098872316689	21.55752127176	21.8581137661862	21.5789663083344	21.7301388025864	23.1720446005013	21.9725219557194	23.9122536745234	22.1058371341098	22.1723483510648	21.7501148830626	22.1106296148992	22.2679848893837	22.3611739551882	20.4579830222828	21.9651230933705	21.5791170713399	21.2669414892209	22.0028054164996	19.424518132147	21.8920122753545	23.4288693149072	21.0893394666188	20.9842739651255	21.1017227954609	22.2489682274944	21.8396638619118	22.1675923888648	20.0080047753495	25.0318132024566	23.1014570200704	22.9060006455521	22.3125481990683	21.2759283801776	22.1500426189696	21.8215843533732	22.0322304849349	22.2500503523202	22.9104370637247
sp|A0A0A0MS14|HV145_HUMAN	21.3109722021808	21.4104444586379	20.7635129624091	23.8887979043996	21.4309483004942	21.5407774231086	21.742674467914	21.0206692126348	23.0707583800421	22.5793454486189	22.8812522121897	21.2782388224624	22.210860105508	21.8454255776232	20.9362434768506	21.2388909680501	23.1661767981398	22.8905902345739	23.197801458573	21.2396276851615	20.4901310467188	21.7766649871046	21.5505663400643	20.7272547259952	22.7432944358893	20.5283390908386	21.0424787035664	23.7264800597386	20.9122306932513	21.2743733211725	21.5862971649949	21.9188084536899	20.1618880862121	19.988479011455	23.1820438835861	21.3601180181491	22.4112567317535	20.3098569837631	20.4632462137463	20.8064265683953	20.9956003773072	20.8260481893548	21.2157272200216	20.8383545439142	20.9983946152103	22.0962219245926	20.7759197178453	22.3594751059576	20.6396176108267	22.5999924965529	22.4767535200694	22.028332508439	20.9870309076844	21.2408058754879	20.7921777652655	21.691778313214	20.4070230607286	22.56754075873	21.4038929742263
sp|A0A0A0MS15|HV349_HUMAN	27.1882127202174	27.4461581229905	25.7730664730952	27.8729585565043	27.313702836302	26.8117712872673	26.9239456462062	26.9630561267418	27.8798661007207	27.0902960165153	26.9312363147766	26.8953680495135	27.8834800764122	26.7164402008055	26.2553904330981	26.6135963983948	28.2863651905589	27.6431872483116	27.7696573016887	27.4880951255452	26.819932470727	26.946147974336	28.1177738154641	26.507608102319	27.1145965265781	27.6100543787704	27.102670352536	28.1252779964605	26.5450613181698	26.3978984686286	26.729997089525	27.5209291766846	26.8618616469167	26.9079347229083	28.218928021589	26.61905376209	27.1962710419698	26.3401800884227	26.2260372770172	26.8127763095237	26.074915373619	27.5198658271978	27.2790801773562	27.863036521641	27.1688178314985	26.9603991135157	26.9285612051079	27.9764431523295	26.0946931990673	27.4489690623319	26.6483560420893	26.4663954154759	26.6709597204719	26.7013095302847	26.6434907683643	26.8958494157164	27.151685238325	27.6962745093097	27.7476424078689
sp|A0A0A0MT36|KVD21_HUMAN	27.0765850385279	23.1392480382645	24.8740906985768	24.3361074411101	24.2114538767923	23.4244200909783	25.2496629559414	23.1611341579648	25.8679228237462	22.7263347972062	24.8600764895188	23.054774519387	23.9155618970655	23.8927852705789	23.6570077494671	23.9136300430657	24.6210495925364	23.8873916433542	24.345903333343	25.502042394698	23.9178338338938	24.4977573755924	25.2012435223829	23.9250509217099	25.306619572591	24.1164505134412	23.7384457374986	25.1312069888521	23.636372256038	23.4621086549683	22.3636818285805	24.8020510226822	24.0160114173135	22.9896269864928	25.1435892597547	24.2060084947588	22.7423232134052	24.3826765939187	23.034141003488	21.1232977972516	22.6243270562337	24.3558318751089	22.2095786163731	23.8975548033064	23.9516799340481	24.3231551041878	23.4447917880129	23.5084627216997	25.3605053316195	25.3663725387881	25.0669476819774	24.9310701157335	23.4349268083109	23.6115695271886	24.5557677555828	22.7305309211391	23.6846571931444	23.2177656842283	24.0317489167325
sp|A0A0A0MT89|KJ01_HUMAN	24.3329356913697	23.0417243822722	23.6535644140719	24.3173842991745	21.9458590288907	22.6361127529544	23.3068542248339	22.6271030693246	23.9285743814105	23.1994060654572	23.1642529611527	21.6309043294426	23.9167700032897	22.1871829542693	22.0105650017415	22.8021344957583	25.193479670998	23.1662704255317	23.7568012272991	22.2539434798333	22.347720223737	22.8879958848273	23.4503496557912	22.5873126128302	22.8491780252291	22.8807400939735	23.1235596323387	24.5499794575704	22.6065581977994	21.6906988068104	23.6413854964339	23.6198390451242	23.2757349835028	18.8907629493662	24.980881730976	22.5946588696037	22.6105221615135	22.2798099243568	21.9899133633329	23.8150042912219	22.3151549585998	22.7699871481823	21.8350245411444	21.5745282593401	22.8432196398433	21.3612011295359	21.5771592374023	23.1700857021365	22.5671407037047	23.5065999398135	23.4590988419716	23.2532056194865	22.158308248026	21.4708156656378	22.1007851076741	21.241544649752	22.1351758738682	23.3844400956547	23.1776215644477
sp|A0A0B4J1U3|LV136_HUMAN	22.4683785623192	20.7044203458379	21.8838539761373	23.2817712511245	24.0045799517137	22.8444994884048	21.6040418761706	21.0567645745808	24.0604690702716	22.0415034521455	22.6965289438314	21.475295197712	22.6198842386517	22.7218379352092	20.6701443861279	20.2789618335102	21.9306286231713	23.4400733752226	22.8492415887401	22.6946126226372	21.9812633048497	23.6230852222024	24.9774200281924	21.626643911127	22.6624888128103	24.7740638183701	21.975764168993	24.8794497264417	21.7514656660823	22.4915809523293	20.3664468564486	23.1915348653554	21.5581900312377	21.9603081006089	22.6415375293139	21.1488959692643	22.1133530401129	22.0999951511835	22.3000557328594	22.4781453719061	21.5976103430195	22.757161617559	21.6428170211278	23.4374710876858	23.1174238777656	21.8951616537741	22.6687503130768	22.1467480524839	22.2763987402304	24.1208067111693	21.7990321738092	22.4508715243012	23.1442655705948	23.1891224037936	22.977316644711	22.4949944315901	23.0649514311644	21.8107328588944	23.1129849833008
sp|A0A0B4J1U7|HV601_HUMAN	22.7084123617398	20.7578933053811	23.1738141232606	23.8421811903384	22.9337958078056	21.541238547264	21.7809556839098	22.205339622466	23.5583080362836	22.5453929631989	22.7732847043613	21.9854247239586	22.9011764211692	21.4646946500833	21.3354851202899	22.6671992528965	22.9002841546339	21.757824983123	23.6794180325211	23.8156453727999	23.1452431765968	23.4264449098499	25.3324503906981	22.055852258554	21.9608791439085	24.0530539409979	22.0529990189437	21.9806201560612	21.9390365672993	22.1495926361567	22.8394504747732	21.1066944866075	21.9594230342798	23.5456641020352	22.9007307923034	21.6833926103614	22.3280102471657	21.0583292736507	23.5302705091299	22.5224168587944	21.593685619627	23.5400986569117	23.086624469226	24.0615079485474	22.9875541485507	22.5536667210226	22.5181043493318	22.6819794712979	23.1234898404044	23.1804749449714	20.9393475588671	21.0519649893539	23.5048551728702	22.7481577050832	22.0833610645358	23.0165328736143	21.629744737349	22.8956646985882	22.2482894594708
sp|A0A0B4J1V0|HV315_HUMAN	26.7955825132243	26.3405942879067	26.0938604452432	27.1280226128672	27.1795326826177	26.6732251663171	26.9103460419788	25.7521184611238	27.4398647730734	26.22855001231	27.3132983088329	26.2412840134219	26.630332731003	26.1272855038013	24.7247612508661	25.9790052097123	27.0688648657899	27.2248590159602	26.643639867735	27.0137637651005	26.8688781682409	27.1723391201477	27.7208119386377	25.4711154142799	27.4512907323952	26.1797394271266	25.476365107329	27.5190401141673	25.2427032490271	25.4266724253271	25.7451061715349	26.3382920206051	25.7610152797171	26.8883290700127	26.8603109705414	26.332475788057	26.2312257043149	25.214643501578	26.0929718675951	26.1817667980427	25.2922082535691	26.7171553945496	26.7842885891119	27.3240395849374	27.2263053539974	27.0173327521363	26.085054642802	27.0130353354463	26.2059835381888	27.085376317887	26.9886763355568	25.4429607364066	26.1728926256467	26.6185614155816	25.5873237704435	26.2372447651953	26.1617517240721	26.5548358063831	26.722297771578
sp|A0A0B4J1V2|HV226_HUMAN	24.3458332944576	23.9868501322948	24.1038508509257	24.1745233795474	24.3171317688157	25.0271648444996	24.4969246103231	23.8831083043063	25.8888896389171	24.2328061975218	24.8300974999825	23.8260025522109	24.9109041139995	23.5856006433178	22.9582087197663	23.4025393921195	25.0604435282791	24.2995069705702	24.0148354740089	24.3603934439547	23.3080910110662	23.6934229158091	26.6697208680516	23.9548884991972	24.7064415082484	25.0899358571012	24.3600557531952	25.3688578902174	23.8908946514959	24.4159211490214	24.4528725641743	24.4849459390368	23.6292174263667	24.3041251536214	24.9088269749351	23.7456685349167	24.7341753750371	23.069010978188	23.8694423050144	24.734338626617	23.2462226594347	25.0150466301058	24.1915660889722	24.9207142789274	24.1571291909152	24.974519758968	23.4042598434055	25.5133847846451	23.6740539542793	25.7291823358135	23.9022611632486	23.6754519126661	22.6279739829305	23.6038514902219	23.7401695933804	23.9620136078794	23.3157550101993	24.9210735571223	24.2670116184287
sp|A0A0B4J1V6|HV373_HUMAN	26.895527038367	26.0837615840061	25.1269473784021	26.1975196826463	26.6017342700694	26.0488495609527	26.468593017404	25.9578569767255	27.2525906139181	25.9902594164974	25.9771921972889	25.7774404656623	26.2819248610309	25.6963661282543	25.6557319919321	25.0263272223463	27.1535924946162	26.1871737787105	26.4229381049992	26.3981670327241	25.9097452648957	26.7775330387064	27.0890488843313	25.1942507945265	26.3609689655412	25.8824945918814	25.2262347523447	26.594675558351	25.2118362633647	25.2395785708133	25.7855778539194	26.7241303634401	25.5230313883375	26.2734871644053	27.530598660334	25.797982254152	25.7996359511449	25.5045978907331	25.5468304169336	25.6601851498615	25.4109597695457	26.4797008963104	26.2750801640591	26.716292048054	26.6520859083232	26.1169737787623	25.6942924244817	26.7175740593913	24.2531505303214	26.4977165292852	25.783866825485	26.1552372385105	26.1481366355357	26.0517392090097	25.6716120599361	25.8200845878427	26.5683815164098	26.2970994516438	26.8172634933473
sp|A0A0B4J1X5|HV374_HUMAN	29.9254161686693	29.5923272062828	29.0044477654101	30.34227854383	31.0054003101113	30.0322421610478	29.8677886831931	29.2128283533681	30.8667479025817	29.5481058681483	30.1371999316309	29.422987164497	30.348248485742	29.1772078409274	28.9550515208104	29.173821523243	30.2854921274749	30.2730111113343	30.1233613964105	30.2542518712275	30.1024348307696	30.1232327372459	31.1244908613637	28.880991923882	30.6319534475994	30.640491488852	29.2307471587775	30.4622288602105	28.9842744592751	29.4276277520068	29.4468766636169	29.8145907917871	28.9884303470446	30.0336707375841	30.0383292049193	29.3952054239502	29.5934228852548	28.6295490838899	28.8901404733987	29.7393286184598	28.8023765677236	30.3572968832729	29.5373003314832	30.3956429932619	30.4689702982012	30.0633498714482	29.6409686715307	30.3385279705552	28.9296279149509	30.7061505688504	30.1493374915047	29.4320375834764	29.1741173239074	29.894032971299	29.3004980996878	29.7229885698855	29.4101624041696	29.8127146163439	30.5131779402119
sp|A0A0B4J1X8|HV343_HUMAN	28.9464621311952	28.4505024387745	27.8356267438874	28.3096108113533	28.8552081372573	28.2949802458365	28.4470311739624	27.9904648352102	28.9550941019841	28.4449417822693	28.333732023766	27.9549804661475	28.5797990662769	28.1325711820197	27.4421289766069	27.1727786724589	29.5595264046175	29.2006339141541	28.5673898616472	28.7538202031051	28.8625253105207	28.7886633441889	29.0892242338884	27.8803745175117	29.1859848824106	28.3894408172414	27.6883434836863	29.6116856385091	27.9840802283963	27.8027768571315	28.2215379789416	28.37608229279	28.0890924437532	28.9237847502267	29.5387448976355	27.5045209126519	27.9318284656281	27.7454106709709	28.0167417346651	28.1714602351785	27.8432584804195	28.5639664408235	28.8117157915627	28.4952729574918	28.8950409855636	28.3962970639383	28.3815816737055	28.6543628830553	28.227719791985	28.9915331673958	28.1934130118318	28.9046285711952	28.5968092711772	28.633532982038	27.8688633616691	28.2760678975073	28.4156006926366	28.1605628612693	29.328376378395
sp|A0A0B4J1Y8|LV949_HUMAN	26.1314823738907	25.8305291489915	26.7340847274273	25.4163713357945	26.9872247418149	25.9757428218856	26.2526312143459	25.5197169803875	27.140145819426	26.1777120405123	27.3814480463319	26.3759600263903	25.5293963384975	26.8997276406907	25.2569281032179	27.7171304853709	27.6449823241888	27.1994654586334	25.5367659963112	25.5990713107482	27.3110176928789	26.8250403729633	26.1216736986607	26.7985336688077	27.7029593074112	26.1460049056437	24.6758396818885	28.349374841711	26.7134206518397	26.3262143432894	26.3727987164095	26.5660833472765	23.3081986314555	27.1640379317687	28.3300924529257	24.8757148362277	27.0700837143151	25.2443880502079	27.8088525365003	26.5012906968575	26.3752759875959	28.3163355218401	27.3427674174937	28.1871611045187	26.6986240619001	26.8221840849928	27.1276736630117	27.5846418884303	26.7880679277863	26.6521711362167	26.5577364866872	26.5000941592057	25.6421866508623	26.0835339990076	26.8416434880472	26.4091097670048	26.1379661402785	26.9432952646035	28.1439496660729
sp|A0A0B4J1Y9|HV372_HUMAN	27.6536437290221	26.8006720086103	26.5099003376016	27.7355280002167	27.4169308237335	26.4566741293983	26.8907605883039	26.3585066485567	28.1076438111338	26.8515569129913	27.6145346001739	26.7970641361443	27.3007702158607	26.4706005104162	26.0884744534412	26.3185353781176	27.9443610753464	27.5404746768537	26.9214854719022	27.5037647788117	27.3829145942412	27.6066572526865	28.1871790864365	25.789439668625	27.4819897707436	27.6787928601542	25.9394997669781	28.1732322753494	25.6528773633774	26.0925149340723	26.422962553232	27.0058351894271	26.243265815471	27.5552311801627	27.7342945709841	26.5220839904221	26.6198772998072	25.7071114880318	26.4715750099113	26.8035154923483	26.0451338946177	27.0528295449332	27.5276857841142	27.8559215401137	27.6448213129167	27.1987442608124	26.5467419122299	27.9453636211404	25.5998678518307	27.7574832900127	26.9437047344788	26.462472573878	26.7093941674692	26.914342394867	26.4647684235897	26.4894326676018	27.4057291486494	27.0774368580733	27.3531327048512
